Scenario 1 ===============================================================>

Python binary: /home/chaurasi/semesterproject/venvs/venv-graph1/bin/python
Python version: Python 3.10.4
2.8.0+cu128
12.8
True
Training Examples: 412, Val Examples: 40, Test Examples: 48
Elapsed time: 1788.7766 seconds
412
torch.Size([329500, 14])
torch.Size([129900, 14])
torch.Size([172400, 14])
Step 236, Batch Loss: 0.7940, Graph Shape: torch.Size([114600, 14]), target shape: torch.Size([1146, 1])
Step 237, Batch Loss: 0.1447, Graph Shape: torch.Size([135200, 14]), target shape: torch.Size([1352, 1])
Step 238, Batch Loss: 0.1995, Graph Shape: torch.Size([135200, 14]), target shape: torch.Size([1352, 1])
Step 239, Batch Loss: 0.1259, Graph Shape: torch.Size([147400, 14]), target shape: torch.Size([1474, 1])
Step 240, Batch Loss: 0.1263, Graph Shape: torch.Size([615300, 14]), target shape: torch.Size([6153, 1])
Step 241, Batch Loss: 0.1111, Graph Shape: torch.Size([615200, 14]), target shape: torch.Size([6152, 1])
Step 242, Batch Loss: 0.1180, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 243, Batch Loss: 0.1063, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 244, Batch Loss: 0.1283, Graph Shape: torch.Size([134500, 14]), target shape: torch.Size([1345, 1])
Step 245, Batch Loss: 0.1143, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 246, Batch Loss: 0.1104, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 247, Batch Loss: 0.1360, Graph Shape: torch.Size([229700, 14]), target shape: torch.Size([2297, 1])
Step 248, Batch Loss: 0.1475, Graph Shape: torch.Size([229800, 14]), target shape: torch.Size([2298, 1])
Step 249, Batch Loss: 0.1661, Graph Shape: torch.Size([229700, 14]), target shape: torch.Size([2297, 1])
Step 250, Batch Loss: 0.1025, Graph Shape: torch.Size([156100, 14]), target shape: torch.Size([1561, 1])
Step 251, Batch Loss: 0.1357, Graph Shape: torch.Size([156300, 14]), target shape: torch.Size([1563, 1])
Step 252, Batch Loss: 0.1026, Graph Shape: torch.Size([156300, 14]), target shape: torch.Size([1563, 1])
Step 253, Batch Loss: 0.1259, Graph Shape: torch.Size([154700, 14]), target shape: torch.Size([1547, 1])
Step 254, Batch Loss: 0.1206, Graph Shape: torch.Size([153900, 14]), target shape: torch.Size([1539, 1])
Step 255, Batch Loss: 0.1227, Graph Shape: torch.Size([228600, 14]), target shape: torch.Size([2286, 1])
Step 256, Batch Loss: 0.1828, Graph Shape: torch.Size([137100, 14]), target shape: torch.Size([1371, 1])
Step 257, Batch Loss: 0.2842, Graph Shape: torch.Size([338200, 14]), target shape: torch.Size([3382, 1])
Step 258, Batch Loss: 0.1524, Graph Shape: torch.Size([334400, 14]), target shape: torch.Size([3344, 1])
Step 259, Batch Loss: 0.1235, Graph Shape: torch.Size([229500, 14]), target shape: torch.Size([2295, 1])
Step 260, Batch Loss: 0.1326, Graph Shape: torch.Size([83800, 14]), target shape: torch.Size([838, 1])
Step 261, Batch Loss: 0.1236, Graph Shape: torch.Size([83800, 14]), target shape: torch.Size([838, 1])
Step 262, Batch Loss: 0.4189, Graph Shape: torch.Size([274600, 14]), target shape: torch.Size([2746, 1])
Step 263, Batch Loss: 0.2095, Graph Shape: torch.Size([599500, 14]), target shape: torch.Size([5995, 1])
Step 264, Batch Loss: 0.2960, Graph Shape: torch.Size([140700, 14]), target shape: torch.Size([1407, 1])
Step 265, Batch Loss: 0.2055, Graph Shape: torch.Size([140500, 14]), target shape: torch.Size([1405, 1])
Step 266, Batch Loss: 0.1694, Graph Shape: torch.Size([229500, 14]), target shape: torch.Size([2295, 1])
Step 267, Batch Loss: 0.1646, Graph Shape: torch.Size([202400, 14]), target shape: torch.Size([2024, 1])
Step 268, Batch Loss: 0.1931, Graph Shape: torch.Size([99500, 14]), target shape: torch.Size([995, 1])
Step 269, Batch Loss: 0.1535, Graph Shape: torch.Size([99400, 14]), target shape: torch.Size([994, 1])
Step 270, Batch Loss: 0.3073, Graph Shape: torch.Size([337700, 14]), target shape: torch.Size([3377, 1])
Step 271, Batch Loss: 0.1759, Graph Shape: torch.Size([337500, 14]), target shape: torch.Size([3375, 1])
Step 272, Batch Loss: 0.1008, Graph Shape: torch.Size([337500, 14]), target shape: torch.Size([3375, 1])
Step 273, Batch Loss: 0.1314, Graph Shape: torch.Size([357600, 14]), target shape: torch.Size([3576, 1])
Step 274, Batch Loss: 0.1885, Graph Shape: torch.Size([230200, 14]), target shape: torch.Size([2302, 1])
Step 275, Batch Loss: 0.1421, Graph Shape: torch.Size([283400, 14]), target shape: torch.Size([2834, 1])
Step 276, Batch Loss: 0.1048, Graph Shape: torch.Size([157600, 14]), target shape: torch.Size([1576, 1])
Step 277, Batch Loss: 0.1043, Graph Shape: torch.Size([170200, 14]), target shape: torch.Size([1702, 1])
Step 278, Batch Loss: 0.2467, Graph Shape: torch.Size([222900, 14]), target shape: torch.Size([2229, 1])
Step 279, Batch Loss: 0.1155, Graph Shape: torch.Size([295500, 14]), target shape: torch.Size([2955, 1])
Step 280, Batch Loss: 0.1223, Graph Shape: torch.Size([154200, 14]), target shape: torch.Size([1542, 1])
Step 281, Batch Loss: 0.1851, Graph Shape: torch.Size([240700, 14]), target shape: torch.Size([2407, 1])
Step 282, Batch Loss: 0.1916, Graph Shape: torch.Size([414000, 14]), target shape: torch.Size([4140, 1])
Step 283, Batch Loss: 0.6785, Graph Shape: torch.Size([327600, 14]), target shape: torch.Size([3276, 1])
Step 284, Batch Loss: 0.2811, Graph Shape: torch.Size([765900, 14]), target shape: torch.Size([7659, 1])
Step 285, Batch Loss: 0.1201, Graph Shape: torch.Size([310800, 14]), target shape: torch.Size([3108, 1])
Step 286, Batch Loss: 1.4733, Graph Shape: torch.Size([288400, 14]), target shape: torch.Size([2884, 1])
Step 287, Batch Loss: 0.1602, Graph Shape: torch.Size([235900, 14]), target shape: torch.Size([2359, 1])
Step 288, Batch Loss: 0.1650, Graph Shape: torch.Size([236100, 14]), target shape: torch.Size([2361, 1])
Step 289, Batch Loss: 0.1833, Graph Shape: torch.Size([273800, 14]), target shape: torch.Size([2738, 1])
Step 290, Batch Loss: 0.1307, Graph Shape: torch.Size([118500, 14]), target shape: torch.Size([1185, 1])
Step 291, Batch Loss: 0.1312, Graph Shape: torch.Size([118400, 14]), target shape: torch.Size([1184, 1])
Step 292, Batch Loss: 0.1246, Graph Shape: torch.Size([119500, 14]), target shape: torch.Size([1195, 1])
Step 293, Batch Loss: 0.1411, Graph Shape: torch.Size([235400, 14]), target shape: torch.Size([2354, 1])
Step 294, Batch Loss: 0.1405, Graph Shape: torch.Size([119000, 14]), target shape: torch.Size([1190, 1])
Step 295, Batch Loss: 0.2114, Graph Shape: torch.Size([119100, 14]), target shape: torch.Size([1191, 1])
Step 296, Batch Loss: 0.1774, Graph Shape: torch.Size([119000, 14]), target shape: torch.Size([1190, 1])
Step 297, Batch Loss: 0.1284, Graph Shape: torch.Size([184300, 14]), target shape: torch.Size([1843, 1])
Step 298, Batch Loss: 0.1252, Graph Shape: torch.Size([184500, 14]), target shape: torch.Size([1845, 1])
Step 299, Batch Loss: 0.1348, Graph Shape: torch.Size([206500, 14]), target shape: torch.Size([2065, 1])
Step 300, Batch Loss: 0.1137, Graph Shape: torch.Size([360000, 14]), target shape: torch.Size([3600, 1])
Step 301, Batch Loss: 0.1128, Graph Shape: torch.Size([359800, 14]), target shape: torch.Size([3598, 1])
Step 302, Batch Loss: 0.1367, Graph Shape: torch.Size([243400, 14]), target shape: torch.Size([2434, 1])
Step 303, Batch Loss: 0.1068, Graph Shape: torch.Size([448100, 14]), target shape: torch.Size([4481, 1])
Step 304, Batch Loss: 0.2168, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 305, Batch Loss: 0.1308, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 306, Batch Loss: 0.1193, Graph Shape: torch.Size([166400, 14]), target shape: torch.Size([1664, 1])
Step 307, Batch Loss: 0.1115, Graph Shape: torch.Size([156200, 14]), target shape: torch.Size([1562, 1])
Step 308, Batch Loss: 0.1442, Graph Shape: torch.Size([156800, 14]), target shape: torch.Size([1568, 1])
Step 309, Batch Loss: 0.1071, Graph Shape: torch.Size([156200, 14]), target shape: torch.Size([1562, 1])
Step 310, Batch Loss: 0.1018, Graph Shape: torch.Size([156600, 14]), target shape: torch.Size([1566, 1])
Step 311, Batch Loss: 0.1400, Graph Shape: torch.Size([157000, 14]), target shape: torch.Size([1570, 1])
Step 312, Batch Loss: 0.1193, Graph Shape: torch.Size([157200, 14]), target shape: torch.Size([1572, 1])
Step 313, Batch Loss: 0.1050, Graph Shape: torch.Size([157200, 14]), target shape: torch.Size([1572, 1])
Step 314, Batch Loss: 0.0953, Graph Shape: torch.Size([244300, 14]), target shape: torch.Size([2443, 1])
Step 315, Batch Loss: 0.1392, Graph Shape: torch.Size([415200, 14]), target shape: torch.Size([4152, 1])
Step 316, Batch Loss: 0.1846, Graph Shape: torch.Size([409100, 14]), target shape: torch.Size([4091, 1])
Step 317, Batch Loss: 0.1195, Graph Shape: torch.Size([413900, 14]), target shape: torch.Size([4139, 1])
Step 318, Batch Loss: 0.1560, Graph Shape: torch.Size([278400, 14]), target shape: torch.Size([2784, 1])
Step 319, Batch Loss: 0.3344, Graph Shape: torch.Size([161700, 14]), target shape: torch.Size([1617, 1])
Step 320, Batch Loss: 0.1549, Graph Shape: torch.Size([197700, 14]), target shape: torch.Size([1977, 1])
Step 321, Batch Loss: 0.1347, Graph Shape: torch.Size([187400, 14]), target shape: torch.Size([1874, 1])
Step 322, Batch Loss: 0.1350, Graph Shape: torch.Size([185400, 14]), target shape: torch.Size([1854, 1])
Step 323, Batch Loss: 0.1211, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 324, Batch Loss: 0.1031, Graph Shape: torch.Size([185800, 14]), target shape: torch.Size([1858, 1])
Step 325, Batch Loss: 0.1280, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 326, Batch Loss: 0.1906, Graph Shape: torch.Size([185100, 14]), target shape: torch.Size([1851, 1])
Step 327, Batch Loss: 0.0924, Graph Shape: torch.Size([658700, 14]), target shape: torch.Size([6587, 1])
Step 328, Batch Loss: 0.1452, Graph Shape: torch.Size([243500, 14]), target shape: torch.Size([2435, 1])
Step 329, Batch Loss: 0.1048, Graph Shape: torch.Size([291600, 14]), target shape: torch.Size([2916, 1])
Step 330, Batch Loss: 0.2095, Graph Shape: torch.Size([353900, 14]), target shape: torch.Size([3539, 1])
Step 331, Batch Loss: 0.1235, Graph Shape: torch.Size([208100, 14]), target shape: torch.Size([2081, 1])
Step 332, Batch Loss: 0.1120, Graph Shape: torch.Size([243500, 14]), target shape: torch.Size([2435, 1])
Step 333, Batch Loss: 0.3486, Graph Shape: torch.Size([361900, 14]), target shape: torch.Size([3619, 1])
Step 334, Batch Loss: 0.2207, Graph Shape: torch.Size([242100, 14]), target shape: torch.Size([2421, 1])
Step 335, Batch Loss: 0.2075, Graph Shape: torch.Size([241400, 14]), target shape: torch.Size([2414, 1])
Step 336, Batch Loss: 0.1849, Graph Shape: torch.Size([338000, 14]), target shape: torch.Size([3380, 1])
Step 337, Batch Loss: 0.7704, Graph Shape: torch.Size([138900, 14]), target shape: torch.Size([1389, 1])
Step 338, Batch Loss: 0.1527, Graph Shape: torch.Size([429100, 14]), target shape: torch.Size([4291, 1])
Step 339, Batch Loss: 0.1667, Graph Shape: torch.Size([292300, 14]), target shape: torch.Size([2923, 1])
Step 340, Batch Loss: 0.1312, Graph Shape: torch.Size([266100, 14]), target shape: torch.Size([2661, 1])
Step 341, Batch Loss: 0.1618, Graph Shape: torch.Size([226300, 14]), target shape: torch.Size([2263, 1])
Step 342, Batch Loss: 0.1288, Graph Shape: torch.Size([276700, 14]), target shape: torch.Size([2767, 1])
Step 343, Batch Loss: 0.1347, Graph Shape: torch.Size([226000, 14]), target shape: torch.Size([2260, 1])
Step 344, Batch Loss: 0.1314, Graph Shape: torch.Size([225800, 14]), target shape: torch.Size([2258, 1])
Step 345, Batch Loss: 0.1134, Graph Shape: torch.Size([166300, 14]), target shape: torch.Size([1663, 1])
Step 346, Batch Loss: 0.1598, Graph Shape: torch.Size([187700, 14]), target shape: torch.Size([1877, 1])
Step 347, Batch Loss: 0.1445, Graph Shape: torch.Size([484300, 14]), target shape: torch.Size([4843, 1])
Step 348, Batch Loss: 0.1060, Graph Shape: torch.Size([291700, 14]), target shape: torch.Size([2917, 1])
Step 349, Batch Loss: 0.5353, Graph Shape: torch.Size([630800, 14]), target shape: torch.Size([6308, 1])
Step 350, Batch Loss: 0.1625, Graph Shape: torch.Size([85800, 14]), target shape: torch.Size([858, 1])
Step 351, Batch Loss: 0.1800, Graph Shape: torch.Size([430200, 14]), target shape: torch.Size([4302, 1])
Step 352, Batch Loss: 0.2080, Graph Shape: torch.Size([428000, 14]), target shape: torch.Size([4280, 1])
Step 353, Batch Loss: 0.1417, Graph Shape: torch.Size([427100, 14]), target shape: torch.Size([4271, 1])
Step 354, Batch Loss: 2.3565, Graph Shape: torch.Size([323900, 14]), target shape: torch.Size([3239, 1])
Step 355, Batch Loss: 0.0978, Graph Shape: torch.Size([244400, 14]), target shape: torch.Size([2444, 1])
Step 356, Batch Loss: 0.1508, Graph Shape: torch.Size([196100, 14]), target shape: torch.Size([1961, 1])
Step 357, Batch Loss: 0.1573, Graph Shape: torch.Size([194900, 14]), target shape: torch.Size([1949, 1])
Step 358, Batch Loss: 0.6286, Graph Shape: torch.Size([129500, 14]), target shape: torch.Size([1295, 1])
Step 359, Batch Loss: 0.1663, Graph Shape: torch.Size([345400, 14]), target shape: torch.Size([3454, 1])
Step 360, Batch Loss: 0.1505, Graph Shape: torch.Size([391800, 14]), target shape: torch.Size([3918, 1])
Step 361, Batch Loss: 0.1141, Graph Shape: torch.Size([188000, 14]), target shape: torch.Size([1880, 1])
Step 362, Batch Loss: 0.1034, Graph Shape: torch.Size([188500, 14]), target shape: torch.Size([1885, 1])
Step 363, Batch Loss: 0.1311, Graph Shape: torch.Size([187800, 14]), target shape: torch.Size([1878, 1])
Step 364, Batch Loss: 0.1109, Graph Shape: torch.Size([188100, 14]), target shape: torch.Size([1881, 1])
Step 365, Batch Loss: 0.1079, Graph Shape: torch.Size([414800, 14]), target shape: torch.Size([4148, 1])
Step 366, Batch Loss: 0.1580, Graph Shape: torch.Size([106100, 14]), target shape: torch.Size([1061, 1])
Step 367, Batch Loss: 0.1150, Graph Shape: torch.Size([105700, 14]), target shape: torch.Size([1057, 1])
Step 368, Batch Loss: 0.1632, Graph Shape: torch.Size([228300, 14]), target shape: torch.Size([2283, 1])
Step 369, Batch Loss: 0.1010, Graph Shape: torch.Size([241800, 14]), target shape: torch.Size([2418, 1])
Step 370, Batch Loss: 0.1170, Graph Shape: torch.Size([241700, 14]), target shape: torch.Size([2417, 1])
Step 371, Batch Loss: 0.0964, Graph Shape: torch.Size([242000, 14]), target shape: torch.Size([2420, 1])
Step 372, Batch Loss: 0.1005, Graph Shape: torch.Size([242100, 14]), target shape: torch.Size([2421, 1])
Step 373, Batch Loss: 0.1513, Graph Shape: torch.Size([328300, 14]), target shape: torch.Size([3283, 1])
Step 374, Batch Loss: 0.1720, Graph Shape: torch.Size([186100, 14]), target shape: torch.Size([1861, 1])
Step 375, Batch Loss: 0.1196, Graph Shape: torch.Size([592600, 14]), target shape: torch.Size([5926, 1])
Step 376, Batch Loss: 0.1614, Graph Shape: torch.Size([227600, 14]), target shape: torch.Size([2276, 1])
Step 377, Batch Loss: 0.1201, Graph Shape: torch.Size([89700, 14]), target shape: torch.Size([897, 1])
Step 378, Batch Loss: 0.0939, Graph Shape: torch.Size([172100, 14]), target shape: torch.Size([1721, 1])
Step 379, Batch Loss: 0.1467, Graph Shape: torch.Size([86500, 14]), target shape: torch.Size([865, 1])
Step 380, Batch Loss: 0.1164, Graph Shape: torch.Size([86500, 14]), target shape: torch.Size([865, 1])
Step 381, Batch Loss: 0.1540, Graph Shape: torch.Size([169500, 14]), target shape: torch.Size([1695, 1])
Step 382, Batch Loss: 0.1228, Graph Shape: torch.Size([313800, 14]), target shape: torch.Size([3138, 1])
Step 383, Batch Loss: 0.1212, Graph Shape: torch.Size([281100, 14]), target shape: torch.Size([2811, 1])
Step 384, Batch Loss: 0.1858, Graph Shape: torch.Size([320500, 14]), target shape: torch.Size([3205, 1])
Step 385, Batch Loss: 0.1521, Graph Shape: torch.Size([334200, 14]), target shape: torch.Size([3342, 1])
Step 386, Batch Loss: 0.1694, Graph Shape: torch.Size([339100, 14]), target shape: torch.Size([3391, 1])
Step 387, Batch Loss: 0.2376, Graph Shape: torch.Size([128500, 14]), target shape: torch.Size([1285, 1])
Step 388, Batch Loss: 0.2479, Graph Shape: torch.Size([418500, 14]), target shape: torch.Size([4185, 1])
Step 389, Batch Loss: 0.1114, Graph Shape: torch.Size([164200, 14]), target shape: torch.Size([1642, 1])
Epoch 1, Loss: 0.2357
Step 390, Batch Loss: 0.0882, Graph Shape: torch.Size([329500, 14]), target shape: torch.Size([3295, 1])
Step 391, Batch Loss: 0.1015, Graph Shape: torch.Size([330100, 14]), target shape: torch.Size([3301, 1])
Step 392, Batch Loss: 0.1072, Graph Shape: torch.Size([330500, 14]), target shape: torch.Size([3305, 1])
Step 393, Batch Loss: 0.0901, Graph Shape: torch.Size([130000, 14]), target shape: torch.Size([1300, 1])
Step 394, Batch Loss: 0.1218, Graph Shape: torch.Size([129900, 14]), target shape: torch.Size([1299, 1])
Step 395, Batch Loss: 0.0952, Graph Shape: torch.Size([130000, 14]), target shape: torch.Size([1300, 1])
Step 396, Batch Loss: 0.1053, Graph Shape: torch.Size([129800, 14]), target shape: torch.Size([1298, 1])
Step 397, Batch Loss: 0.0986, Graph Shape: torch.Size([129800, 14]), target shape: torch.Size([1298, 1])
Step 398, Batch Loss: 0.2663, Graph Shape: torch.Size([172600, 14]), target shape: torch.Size([1726, 1])
Step 399, Batch Loss: 0.1474, Graph Shape: torch.Size([89000, 14]), target shape: torch.Size([890, 1])
Step 400, Batch Loss: 1.1565, Graph Shape: torch.Size([172400, 14]), target shape: torch.Size([1724, 1])
Step 401, Batch Loss: 0.1017, Graph Shape: torch.Size([324100, 14]), target shape: torch.Size([3241, 1])
Step 402, Batch Loss: 0.3561, Graph Shape: torch.Size([173100, 14]), target shape: torch.Size([1731, 1])
Step 403, Batch Loss: 0.1347, Graph Shape: torch.Size([173000, 14]), target shape: torch.Size([1730, 1])
Step 404, Batch Loss: 0.1159, Graph Shape: torch.Size([172400, 14]), target shape: torch.Size([1724, 1])
Step 405, Batch Loss: 0.1285, Graph Shape: torch.Size([205900, 14]), target shape: torch.Size([2059, 1])
Step 406, Batch Loss: 0.2701, Graph Shape: torch.Size([237000, 14]), target shape: torch.Size([2370, 1])
Step 407, Batch Loss: 0.1138, Graph Shape: torch.Size([154200, 14]), target shape: torch.Size([1542, 1])
Step 408, Batch Loss: 0.1440, Graph Shape: torch.Size([235400, 14]), target shape: torch.Size([2354, 1])
Step 409, Batch Loss: 0.1118, Graph Shape: torch.Size([206300, 14]), target shape: torch.Size([2063, 1])
Step 410, Batch Loss: 0.1272, Graph Shape: torch.Size([227900, 14]), target shape: torch.Size([2279, 1])
Step 411, Batch Loss: 0.1269, Graph Shape: torch.Size([344400, 14]), target shape: torch.Size([3444, 1])
Step 412, Batch Loss: 0.1223, Graph Shape: torch.Size([281100, 14]), target shape: torch.Size([2811, 1])
Step 413, Batch Loss: 0.1883, Graph Shape: torch.Size([300600, 14]), target shape: torch.Size([3006, 1])
Step 414, Batch Loss: 0.1232, Graph Shape: torch.Size([226900, 14]), target shape: torch.Size([2269, 1])
Step 415, Batch Loss: 1.0649, Graph Shape: torch.Size([384400, 14]), target shape: torch.Size([3844, 1])
Step 416, Batch Loss: 0.1510, Graph Shape: torch.Size([228800, 14]), target shape: torch.Size([2288, 1])
Step 417, Batch Loss: 0.4949, Graph Shape: torch.Size([397800, 14]), target shape: torch.Size([3978, 1])
Step 418, Batch Loss: 0.1375, Graph Shape: torch.Size([228200, 14]), target shape: torch.Size([2282, 1])
Step 419, Batch Loss: 0.3641, Graph Shape: torch.Size([350200, 14]), target shape: torch.Size([3502, 1])
Step 420, Batch Loss: 0.1266, Graph Shape: torch.Size([173100, 14]), target shape: torch.Size([1731, 1])
Step 421, Batch Loss: 0.1308, Graph Shape: torch.Size([127700, 14]), target shape: torch.Size([1277, 1])
Step 422, Batch Loss: 0.1194, Graph Shape: torch.Size([127600, 14]), target shape: torch.Size([1276, 1])
Step 423, Batch Loss: 0.1661, Graph Shape: torch.Size([180200, 14]), target shape: torch.Size([1802, 1])
Step 424, Batch Loss: 0.1132, Graph Shape: torch.Size([157200, 14]), target shape: torch.Size([1572, 1])
Step 425, Batch Loss: 0.8063, Graph Shape: torch.Size([536800, 14]), target shape: torch.Size([5368, 1])
Step 426, Batch Loss: 0.1241, Graph Shape: torch.Size([157000, 14]), target shape: torch.Size([1570, 1])
Step 427, Batch Loss: 0.1224, Graph Shape: torch.Size([662500, 14]), target shape: torch.Size([6625, 1])
Step 428, Batch Loss: 0.1515, Graph Shape: torch.Size([286100, 14]), target shape: torch.Size([2861, 1])
Step 429, Batch Loss: 0.1119, Graph Shape: torch.Size([155700, 14]), target shape: torch.Size([1557, 1])
Step 430, Batch Loss: 0.2933, Graph Shape: torch.Size([61600, 14]), target shape: torch.Size([616, 1])
Step 431, Batch Loss: 0.1418, Graph Shape: torch.Size([229900, 14]), target shape: torch.Size([2299, 1])
Step 432, Batch Loss: 0.1097, Graph Shape: torch.Size([281100, 14]), target shape: torch.Size([2811, 1])
Step 433, Batch Loss: 0.2395, Graph Shape: torch.Size([205600, 14]), target shape: torch.Size([2056, 1])
Step 434, Batch Loss: 0.1982, Graph Shape: torch.Size([280100, 14]), target shape: torch.Size([2801, 1])
Step 435, Batch Loss: 0.2301, Graph Shape: torch.Size([225400, 14]), target shape: torch.Size([2254, 1])
Step 436, Batch Loss: 0.1470, Graph Shape: torch.Size([227800, 14]), target shape: torch.Size([2278, 1])
Step 437, Batch Loss: 0.1015, Graph Shape: torch.Size([615300, 14]), target shape: torch.Size([6153, 1])
Step 438, Batch Loss: 0.1216, Graph Shape: torch.Size([615000, 14]), target shape: torch.Size([6150, 1])
Step 439, Batch Loss: 0.1102, Graph Shape: torch.Size([154500, 14]), target shape: torch.Size([1545, 1])
Step 440, Batch Loss: 0.1824, Graph Shape: torch.Size([154000, 14]), target shape: torch.Size([1540, 1])
Step 441, Batch Loss: 0.1229, Graph Shape: torch.Size([329000, 14]), target shape: torch.Size([3290, 1])
Step 442, Batch Loss: 0.1168, Graph Shape: torch.Size([155700, 14]), target shape: torch.Size([1557, 1])
Step 443, Batch Loss: 0.0902, Graph Shape: torch.Size([155600, 14]), target shape: torch.Size([1556, 1])
Step 444, Batch Loss: 0.1136, Graph Shape: torch.Size([113200, 14]), target shape: torch.Size([1132, 1])
Step 445, Batch Loss: 0.1204, Graph Shape: torch.Size([113600, 14]), target shape: torch.Size([1136, 1])
Step 446, Batch Loss: 0.1387, Graph Shape: torch.Size([113900, 14]), target shape: torch.Size([1139, 1])
Step 447, Batch Loss: 0.1232, Graph Shape: torch.Size([113200, 14]), target shape: torch.Size([1132, 1])
Step 448, Batch Loss: 0.0928, Graph Shape: torch.Size([113200, 14]), target shape: torch.Size([1132, 1])
Step 449, Batch Loss: 0.1021, Graph Shape: torch.Size([113900, 14]), target shape: torch.Size([1139, 1])
Step 450, Batch Loss: 0.1338, Graph Shape: torch.Size([382100, 14]), target shape: torch.Size([3821, 1])
Step 451, Batch Loss: 0.1226, Graph Shape: torch.Size([421500, 14]), target shape: torch.Size([4215, 1])
Step 452, Batch Loss: 0.1131, Graph Shape: torch.Size([341500, 14]), target shape: torch.Size([3415, 1])
Step 453, Batch Loss: 0.1863, Graph Shape: torch.Size([290100, 14]), target shape: torch.Size([2901, 1])
Step 454, Batch Loss: 0.1460, Graph Shape: torch.Size([233400, 14]), target shape: torch.Size([2334, 1])
Step 455, Batch Loss: 0.1192, Graph Shape: torch.Size([240200, 14]), target shape: torch.Size([2402, 1])
Step 456, Batch Loss: 0.1214, Graph Shape: torch.Size([240100, 14]), target shape: torch.Size([2401, 1])
Step 457, Batch Loss: 0.2943, Graph Shape: torch.Size([226800, 14]), target shape: torch.Size([2268, 1])
Step 458, Batch Loss: 0.0902, Graph Shape: torch.Size([167400, 14]), target shape: torch.Size([1674, 1])
Step 459, Batch Loss: 0.1387, Graph Shape: torch.Size([323300, 14]), target shape: torch.Size([3233, 1])
Step 460, Batch Loss: 0.1660, Graph Shape: torch.Size([299200, 14]), target shape: torch.Size([2992, 1])
Step 461, Batch Loss: 0.2484, Graph Shape: torch.Size([169100, 14]), target shape: torch.Size([1691, 1])
Step 462, Batch Loss: 0.1546, Graph Shape: torch.Size([168700, 14]), target shape: torch.Size([1687, 1])
Step 463, Batch Loss: 0.2144, Graph Shape: torch.Size([389800, 14]), target shape: torch.Size([3898, 1])
Step 464, Batch Loss: 0.2555, Graph Shape: torch.Size([205700, 14]), target shape: torch.Size([2057, 1])
Step 465, Batch Loss: 0.0995, Graph Shape: torch.Size([374600, 14]), target shape: torch.Size([3746, 1])
Step 466, Batch Loss: 0.1821, Graph Shape: torch.Size([235900, 14]), target shape: torch.Size([2359, 1])
Step 467, Batch Loss: 0.1458, Graph Shape: torch.Size([372500, 14]), target shape: torch.Size([3725, 1])
Step 468, Batch Loss: 0.1418, Graph Shape: torch.Size([187800, 14]), target shape: torch.Size([1878, 1])
Step 469, Batch Loss: 0.3595, Graph Shape: torch.Size([188100, 14]), target shape: torch.Size([1881, 1])
Step 470, Batch Loss: 0.1314, Graph Shape: torch.Size([334700, 14]), target shape: torch.Size([3347, 1])
Step 471, Batch Loss: 0.1575, Graph Shape: torch.Size([186700, 14]), target shape: torch.Size([1867, 1])
Step 472, Batch Loss: 0.3827, Graph Shape: torch.Size([169100, 14]), target shape: torch.Size([1691, 1])
Step 473, Batch Loss: 0.1324, Graph Shape: torch.Size([169200, 14]), target shape: torch.Size([1692, 1])
Step 474, Batch Loss: 0.2173, Graph Shape: torch.Size([53800, 14]), target shape: torch.Size([538, 1])
Step 475, Batch Loss: 0.8514, Graph Shape: torch.Size([56900, 14]), target shape: torch.Size([569, 1])
Step 476, Batch Loss: 0.1117, Graph Shape: torch.Size([113800, 14]), target shape: torch.Size([1138, 1])
Step 477, Batch Loss: 0.1038, Graph Shape: torch.Size([203600, 14]), target shape: torch.Size([2036, 1])
Step 478, Batch Loss: 0.1125, Graph Shape: torch.Size([419000, 14]), target shape: torch.Size([4190, 1])
Step 479, Batch Loss: 0.1462, Graph Shape: torch.Size([167400, 14]), target shape: torch.Size([1674, 1])
Step 480, Batch Loss: 0.1021, Graph Shape: torch.Size([419900, 14]), target shape: torch.Size([4199, 1])
Step 481, Batch Loss: 0.1599, Graph Shape: torch.Size([183300, 14]), target shape: torch.Size([1833, 1])
Step 482, Batch Loss: 0.1080, Graph Shape: torch.Size([419600, 14]), target shape: torch.Size([4196, 1])
Step 483, Batch Loss: 0.0969, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 484, Batch Loss: 0.2245, Graph Shape: torch.Size([68400, 14]), target shape: torch.Size([684, 1])
Step 485, Batch Loss: 0.1111, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 486, Batch Loss: 0.1310, Graph Shape: torch.Size([419400, 14]), target shape: torch.Size([4194, 1])
